APOGEE_ID RA DEC VHELIO_AVG FE_H z_height rgc C_FE N_FE O_FE MG_FE SI_FE S_FE CA_FE TI_FE NA_FE AL_FE K_FE V_FE MN_FE NI_FE
2M13153404+1306234 198.891863 13.106509 -192.4810028076172 -1.5547966293850288 12.862859803804675 14.091720717144538 -0.012897448053709404 0.18963445909336962 0.32034736081516546 0.293061865034812 0.35588061348299793 0.5008402108568544 0.14191616850907218 0.10580933837273299 0.3153619050427967 -0.0979301844446494 0.06974637808435302 -0.37197515351537436 -0.10746108888884254 -0.08178717941311486
2M13162644+1740076 199.110199 17.668779 45.45069885253906 -1.8355461731951301 13.941964775997732 15.147543610686036 -0.14917552710805237 0.32740848619292406 0.3396585818129707 0.1523770507516402 0.3056955462039339 0.44846738736661695 0.13301723448821834 0.05647901633779617 0.683146372404065 -0.22093712815411815 0.0672126671077311 -0.3716022704332116 -0.03799146352772298 -0.10061352543413893
2M13163089+1458294 199.128735 14.97486 -14.222800254821777 -1.5700812497720595 5.9388321888581554 9.260289402324235 -0.1984115244687885 0.313058155482695 0.3584857697488453 0.17017127438392565 0.3447790469157992 0.5266240268233691 0.13997352671001617 0.07545319457799216 0.33612025664583633 -0.17918649005228238 -0.03178404145937419 -0.3362362072700835 -0.1104146484599351 -0.1108216351636857
2M13163250+1742173 199.135455 17.70483 41.657798767089844 -1.808055984286522 8.055340838799966 10.602569950261703 0.16985737484237906 0.3429720135230949 0.3398607800111255 0.22850718149641014 0.28696225391674957 0.43117792684890466 0.20109644051806108 0.14973777745385264 0.2654332592232995 -0.23355752704171984 0.026011563711783703 -0.35165755192146886 -0.18323887579118736 0.0006606812925875616
2M13163595+1741127 199.149793 17.686888 45.78609848022461 -1.7580660872969678 11.223806595326282 12.899725314994397 0.06036221238503492 0.09439101715714449 0.3637658802084669 0.19780525925085635 0.3199230248278053 0.4186731802730572 0.1315460382308289 0.10193786449959674 0.4925576452125866 -0.24797593338247426 0.27640193012124703 -0.18090875295212738 -0.002218767283378442 -0.05237026705945391
2M13163790+1745355 199.157922 17.759867 42.443199157714844 -1.7390957438928623 9.02655869171798 11.259790717876681 0.11851255788673742 0.38637996669772745 0.34469229327785955 0.2600962184760258 0.3106924127960591 0.47228994304239036 0.1916912417434582 0.20086901715708372 0.09098236579473751 -0.15969162428164196 0.00981251063279398 -0.3771689255145172 -0.15180028321280248 0.0006509836066399544
2M13165764+1738050 199.24018 17.634743 42.84989929199219 -1.7808686310029647 9.259465668349614 11.411634149497193 0.028574320536961517 0.08297595665576529 0.36556918106361747 0.1895764573147216 0.34068715540460337 0.4163048494296693 0.1296669011615934 0.07288319939712773 0.45126261618845187 -0.2771078775440132 0.2570904499084832 -0.20549450561920724 0.02127226787200187 -0.058458401458213016
2M13174639+1742422 199.443298 17.711744 88.63990020751953 -1.6653759246516786 9.920138462961267 11.878653677802129 -0.17694250994932137 0.37004740245659073 0.3581646781241694 0.16425221312168614 0.34542017460010754 0.4777968318425281 0.12801123469885334 0.0635467325208523 0.2885306470084723 -0.16841316013061425 -0.1575009340886555 -0.49991802638318705 -0.12666724303762145 -0.10125546389921203
2M13180607+1249003 199.525301 12.816764 109.87799835205078 -1.700866791637428 13.90000305956633 14.92062426394347 0.25033521093617916 0.04128017364169079 0.31924150186708666 0.26301034887946195 0.2859824051954225 0.42504041908226986 0.2334942411414862 0.046676843096083775 0.781813933020478 -0.1588191930869023 0.2587110849830958 -0.8599200016940207 -0.13070667082883625 0.07921644138493744
2M13181375+1710275 199.557298 17.174307 123.28900146484375 -1.580759531078472 4.949754585533763 8.87955424141113 -0.09343935124019143 0.10293541376357007 0.3301235690616422 0.1807662918281776 0.3366846427731498 0.5043618557774205 0.18705862876105006 0.06127901348001896 0.14661115161584748 -0.22116055909041687 0.10590387796336431 -0.26680940432181255 -0.11216637137758378 -0.0741531114380376
2M13181754+1359175 199.573119 13.988216 -82.13569641113281 -1.5514611758973413 3.851443067848857 8.389297396531347 -0.26767924540479116 0.21594428999605153 0.2711624864885709 0.1721299477487117 0.3315973805047714 0.4692925131701746 0.1407073591076018 0.004493690443781118 0.679042504054984 -0.19063927735605035 0.018826232823183187 -0.2773870149676603 -0.037547913858808846 -0.126304324065853
2M13181754+1359175 199.573119 13.988216 -82.13569641113281 -1.5322777143013155 3.851443067848857 8.389297396531347 0.010048574943676059 0.1851733269995557 0.3376635556472507 0.28314003031079094 0.35488588768571105 0.5280677213852276 0.1508916359102943 0.11330554995352649 0.4560686581426432 -0.07655213827029694 0.04750914706587017 -0.45826733271911846 -0.08288985512398384 -0.043817619552070974
2M13202397+1343224 200.099904 13.722898 191.031005859375 -1.857769173528927 5.961098305986982 9.150797678745274 -0.27829887613689674 0.3749748321105735 0.32834704458560604 0.1266779561872795 0.3289844963605537 0.5364275768604292 0.20071419070054897 0.06753980329943121 0.3242997936433196 -0.2991959857539972 0.07443054652762471 -0.3765311874360142 -0.09473085737318909 -0.11306180252208597
2M13202893-0107245 200.120569 -1.123498 74.26219940185547 -1.6727249122794625 6.257197168536653 8.787047531390138 -0.03522907006513565 0.21821262361813898 0.3386341746342849 0.2174942294178548 0.34333709510369936 0.487412802958221 0.1826528499814788 0.07494017888471594 0.3513497827798828 -0.1810860440165296 0.16923963830688193 -0.4103657263874243 -0.11204593246378525 -0.05867604321296915
2M13204634+7108217 200.1931 71.139381 -129.99600219726562 -1.662513899766916 13.646337237804119 23.23577166192713 -0.25583519722446524 0.42646879509355085 0.3865224946988821 0.14397876458062253 0.43729425402188205 0.4675513343000324 0.2508952744781865 0.06342352218024283 -0.40584557780598485 -0.11322790540026673 -0.062254323214567364 -0.47578826524248385 -0.24031333111234865 -0.07612339381285049
2M13205580+1231196 200.232505 12.522125 87.90360260009766 -1.8111764932329248 5.178240723351494 8.743878605560175 0.08636830881986035 0.3762428500294541 0.3384094302559453 0.24543273167510304 0.2992653561207006 0.4850313696318067 0.22893018115256103 0.0863214317911647 0.32073716469368274 -0.2498906633742366 0.1376803785574936 -0.4937960095593392 -0.19300646999276694 -0.027591568037007352
2M13211154-0120218 200.29812 -1.339395 24.430599212646484 -1.757450363382457 19.52762433228761 20.85296814180139 -0.2540865233398142 0.41853369043151645 0.3555107060143068 0.16149129254220274 0.36299915258400217 0.46397120834719496 0.15531746823026715 0.11046431018907388 0.4710430890001993 -0.19161671533408087 -0.0302705344959302 -0.5032317591163742 -0.11466882780962506 -0.13263962749720193
2M13251355-0044438 201.306476 -0.745522 -98.91649627685547 -1.5179963937118388 16.30829373891658 17.342633291949113 -0.05678257037964696 0.3239940029888042 0.41803749079222974 0.3332747574960446 0.4919455026721953 0.5915102986785369 0.21420030369126786 0.17862876748011702 0.05148057090009006 0.06921327425559354 0.09466802242894734 -0.3325768911188982 -0.1671555988217428 -0.034906882633795266
2M13251528-0122031 201.313705 -1.367534 42.49319839477539 -1.579914194220546 4.945192339277425 8.08502364167007 0.07368585737755673 0.20939675159836257 0.35461947428883134 0.22179878171684853 0.30703223377431765 0.47736439263737673 0.11782543787335253 0.16233836714839045 0.30807261885306847 -0.11741671116049646 0.16693206465537092 -0.27595845115053663 -0.08597286440710472 -0.002828687713819056
2M13251727+3612008 201.321968 36.200241 -152.85899353027344 -1.649688868848547 4.56136221023783 9.468813629515008 -0.09097249258558304 0.2510579497490377 0.3538263176170895 0.25842641978489955 0.38275394631303583 0.48151327837354096 0.16060843086416265 0.07659677014747679 0.3909147136497204 -0.168649982007393 0.06846376263125298 -0.3815322483864432 -0.08739201431705901 -0.05963489849133219
2M13254166+7054250 201.423589 70.90696 40.50270080566406 -1.6748907371065043 3.587874109942259 11.029999686996037 -0.08368054655364787 0.19334140982383685 0.2829945860854117 0.18656894063453366 0.27726098518362763 0.44999081295650933 0.15106543699442088 0.07277966391031487 0.4816534845744853 -0.24143160569199984 0.19974098355852843 -0.46324632806556654 -0.1126158964641435 -0.08340435554669523
2M13280310-0258119 202.012958 -2.969982 -126.3219985961914 -1.547695085308142 12.480239023928927 13.593935254396287 -0.3664301385053621 0.3705207805428974 0.2780154114936295 0.059185652917977505 0.3208967199236046 0.37060096438250234 0.09711741051086942 -0.0447052427708885 0.0659971239232029 -0.16696725338358664 -0.21484245556739223 -0.5604722453411126 -0.20714789803930778 -0.08608272702874387
2M13283285-0057440 202.136898 -0.962241 -55.53300094604492 -1.6611682736833546 5.694358585692284 8.339191315408032 0.00756331804936039 0.2154006644110662 0.38110389347346363 0.26689201284436526 0.3780463779793255 0.5355491918111266 0.15297926697984 0.11002054306770015 0.6682803244310971 -0.14902044242006762 0.08797302447381372 -0.33670876248486414 -0.03512016458009737 -0.03107310022343701
2M13294035+3713329 202.418158 37.225811 -278.4049987792969 -1.5160304144828451 10.318519386081784 13.367732442461524 -0.29682429132728916 0.5703663151881571 0.28199193645861587 0.1256381559994202 0.38896517712326917 0.3991491980462605 0.1976558828017898 -0.004487042827954868 0.3724422102702649 0.28118011082962924 0.013193672594190575 -0.5395991327972278 -0.046365907048344646 -0.2173509526247117
2M13303071+3718412 202.627976 37.311466 -35.81520080566406 -1.8476871332026379 8.74585833077257 12.14046410933477 -0.245171792625813 0.4307216178657347 0.37017971840155894 0.155187143635084 0.3459742115823645 0.4908988358507118 0.11260042605699061 0.0908245368140006 0.48678858726260144 -0.21983439824741335 -0.09096406195259688 -0.5166701483462948 -0.0811641596379502 -0.12428041311099713
2M13333226+3845225 203.384431 38.756275 111.63099670410156 -1.7622301271181597 7.115438294040611 11.050945890768647 -0.22293832691366466 0.3417062534581683 0.30117313380311184 0.17186068167327262 0.3229233500508246 0.5124673676888212 0.17846037119511649 0.10361293922468784 0.31388731351880095 -0.32310282002027746 0.1291189717902821 -0.41500063929504627 -0.14452594445398104 -0.11158168700256788
2M13345503+3935521 203.729327 39.597828 28.317800521850586 -1.7925149906518714 27.491794187857405 29.689536638996167 -0.26137021364706925 0.444728948399721 0.3374437060071733 0.15408846360591788 0.31768075047529054 0.4292838192204207 0.15816048398023996 0.12007021125900308 0.32785371428117394 -0.20175415830926235 -0.018637492974723946 -0.5022973752747397 -0.1253240948007004 -0.11279468840826823
2M13353071+3842168 203.877978 38.704685 105.9010009765625 -1.7164425565936916 7.752458516583315 11.46800540391419 -0.27105797011991295 0.4909318383230561 0.2914529925703824 0.12541113969370477 0.3491588791306104 0.43909542820263314 0.06582805419802429 -0.05281240019145361 0.20376015439717166 -0.14718955707835235 -0.37482850667476897 -0.6619104277578518 -0.17979136604962576 -0.18934068892663225
2M13353787-1557588 203.907829 -15.966361 96.21209716796875 -1.6757112526930285 8.427133315091094 10.29081777654497 0.09850226438538279 0.26075218705289505 0.3806077430642607 0.21230627029280758 0.3708101109185369 0.43450217724260365 0.23648322594637228 0.02339799764512196 0.15875760449979315 -0.11560430938187172 0.12658914301692792 -0.38104620282408064 -0.18322930104060764 -0.009733889275008956
2M13375697+3848484 204.487413 38.813461 39.84830093383789 -1.8334340095974322 19.348939520682556 21.563378242683147 -0.4693930136604947 0.4893858444818924 0.257054896679465 0.06681995847882383 0.25056876279009477 0.4218804321466407 0.06254533349295666 0.057645767186842 0.37545154049088314 -0.282689491240391 -0.25992876709360635 -0.49159459271243033 -0.14655440776159812 -0.20544559830721854
2M13381176-1548098 204.549019 -15.802734 84.42739868164062 -1.783931828374206 6.80075754047277 8.713267324128875 0.07873500320723537 0.36013330908433927 0.3507023211893807 0.2315324193112318 0.31898625162533345 0.4858463932717756 0.2141082251615778 0.09195594709778798 0.22613316208202594 -0.1840218141405643 0.08634101289578977 -0.4517407377677811 -0.19455442705861437 -0.0245078533406895
2M13384670-1643398 204.694608 -16.727749 163.1199951171875 -1.7111752489500798 5.464375858863823 7.751780465421577 -0.3427750707048969 0.30074842449562667 0.2917882050560352 0.11266273400862437 0.3084235191153022 0.4486556120353198 0.1763157296310549 0.05427516951916944 0.05810656031080841 -0.26591946068917993 -0.08358147190053211 -0.20209499895006222 -0.06036581698270305 -0.10884088612390364
2M13402496+1805087 205.104004 18.085758 266.3110046386719 -1.5774362143806642 12.673231305338867 13.638890038707986 -0.2880393781744848 0.3199855692467115 0.29711453900760776 0.11452121190506004 0.4111068709812755 0.3667241424889023 0.1989173891061633 -0.008878881143539852 -0.2773808468702108 -0.15498932687916356 -0.06894821481417868 -0.40819635056442927 -0.20722056753447426 -0.1090540622838978
2M13403923+0010108 205.163475 0.169687 273.7749938964844 -1.7670474812790438 5.613139541386336 8.095422727768652 -0.20557745218349188 0.237100493731345 0.3184720071641798 0.1150757260790245 0.3129464720020705 0.47036011181112447 0.19334483399558655 0.04018854393108562 0.005437134286722323 -0.2634512311188357 -0.007698240533797307 -0.265088456205534 -0.10077166044798802 -0.07609626617401699
2M13421336-0032321 205.555702 -0.542272 -64.05599975585938 -1.512891918092481 6.140034324905987 8.280864622679605 -0.28258953382264584 0.2540303945042326 0.3246101150087639 0.18270798849483727 0.3860380763559368 0.4599874104965509 0.2031072062053918 0.04554900889970814 0.5799616347974778 -0.29796342665149766 0.040660647089440394 -0.3153119747242863 -0.0802962597159198 -0.08299401536390749
2M13425678-1632445 205.73659 -16.545712 123.63400268554688 -1.5911059526092537 3.7105841849385537 6.977287312788111 -0.31480928298321875 0.23493384458585065 0.2890954397588126 0.08932214085853851 0.3201362948052675 0.44561705467761636 0.2004832999747217 0.03426757662380009 0.3823726333491346 -0.2894586758754034 0.04544530118890999 0.0004472032236317869 -0.04975741412242196 -0.09107669234508808
2M13433302-1717100 205.88759 -17.286129 280.6080017089844 -1.7225415987145907 7.4725718699065515 9.26952592024075 -0.3494323338706862 0.48434360418789235 0.3399810117537112 0.03341628642012151 0.37277113699352404 0.3834182296743014 0.14332102249068002 -0.060985829925098045 -0.015748790160175163 -0.034952632209164225 -0.48077162711093613 -0.5264430278991445 -0.1462143865738379 -0.10097637197325304
2M13434835+1931084 205.951463 19.519026 -70.97779846191406 -1.783547401378831 8.40068649782865 10.427327235076985 0.1130162189942785 0.2214139227676395 0.39347078537158175 0.2757752128769897 0.39118331833402364 0.5607689936162314 0.17044102401013683 0.12684884600893942 0.7262454808151688 -0.10547425635938401 0.13735140985848537 -0.39633420595821445 -0.03176596782521801 0.0004934396086773152
2M13450426+2854176 206.267788 28.904903 51.34830093383789 -1.746586712702687 4.764169959635443 8.981828399212905 0.12961986784383406 0.493430426874778 0.33762525791460996 0.21285963524724094 0.28074554746247626 0.47261053322301705 0.21218979885846667 0.11741031399476531 0.17235349857037385 -0.20502505481294397 -0.01705968117225032 -0.40041133002241147 -0.20966004904019298 -0.0050798226596582285
2M13451006-1633031 206.291937 -16.550875 -65.47309875488281 -1.6397079138086499 14.953944489660989 18.118109341914842 -0.38304708119952635 0.48573452981376786 0.34019120369477385 0.2024249609836124 0.3606972980159071 0.5448164585451727 0.16395390451364666 0.1965463900498281 -0.02072463923217538 -0.16466351791638534 -0.08549064146589513 -0.20533587984983503 -0.0771479782261455 -0.19697423842486628
2M13453352+1747117 206.389703 17.786585 74.64569854736328 -1.6891979956680399 8.95838869668277 10.672825649149008 -0.29606809020174785 0.4305139457793048 0.33732511874073023 0.1908682583115351 0.4077093817402426 0.4548275233467147 0.18847043502091787 0.07259890437338123 0.3385228396093276 -0.23418530989356268 -0.06375040960735401 -0.5665618615475727 -0.16984225340123937 -0.1341166896812931
2M13461601-1637483 206.566725 -16.630104 292.9779968261719 -1.685466496632564 4.724022043782059 7.197533116652493 -0.288909574477465 0.2238688249319445 0.27787122860324964 0.11561457438362366 0.33160857489649875 0.4386760478364604 0.18835652028875094 0.04485933649260199 0.04108051311958305 -0.29362591667409443 0.004510321812655649 -0.3781963555261909 -0.12702073083982013 -0.11728059584711614
2M13463959+1912131 206.664977 19.203659 38.55070114135742 -1.7079658982010906 5.181842860772414 8.645512607913592 0.05556310375615303 0.4031547439045935 0.363760076724001 0.1731088733033166 0.3204989124868338 0.4548792206590002 0.19081770093380657 0.10688166693647783 0.19113754404825034 -0.1823650108931758 0.03473815043643014 -0.3457885564089809 -0.21465679658872272 -0.032522140767558216
2M13471315+4351002 206.804826 43.850075 -342.68798828125 -1.694955303096488 7.119975570485405 11.331416894919673 0.009262583270147617 0.20920564612203574 0.3741810208154588 0.29465163951931905 0.3879389583176336 0.5364436647996078 0.2038457162527043 0.10559337710090877 0.41290636941228853 -0.16116415408305906 0.1177025864454615 -0.4132849409324624 -0.1237449214792119 -0.02325872567092757
2M13481995+4216537 207.083161 42.281586 -99.44660186767578 -1.5561736941933233 6.360291283043333 10.660384433938972 -0.2089782427506668 0.2840827012938263 0.3215115627403913 0.1938235338326677 0.3496947823362637 0.4963022083413047 0.12326489845069077 0.06585029988997904 0.6179392327598319 -0.15832780283827108 -0.04981933978074671 -0.3612385286746542 -0.0646846705887636 -0.09752024697733508
2M13493976+1753033 207.415674 17.884277 62.675201416015625 -1.761803325531326 12.10850466346643 13.011286792529475 -0.5352639402352071 0.5724795182779929 0.187280716411939 0.02335174323399114 0.11468797912349427 0.4276421048553507 0.05585452224101051 0.07317394037472158 0.45558483837378083 -0.3635612456089383 -0.24878343378228518 -0.6276831497732909 -0.1686531326224059 -0.20940533451077203
2M13503347+4325101 207.639494 43.419495 -125.62999725341797 -1.665652245815273 5.078693162238886 9.9217373795923 -0.3702617539751347 0.38760621585175903 0.3413784265939426 0.09629627776072613 0.3662230820343373 0.4215729554693428 0.14993085447306442 0.0007467549880397772 -0.037578724095322924 -0.17738187997356647 -0.18189563936716868 -0.511603268073517 -0.1834232243119085 -0.10222860973650194
2M13514788+4239148 207.949513 42.654137 -109.6780014038086 -1.7529374774093562 4.756044530609117 9.679479200960708 -0.17831740419165 0.2729615812266961 0.28626125827962645 0.22611217682489082 0.3473783143907021 0.48001441018075375 0.1902273511410424 0.007724823573054929 0.6965792129839401 -0.3100404952716218 0.06456650137659481 -0.4122721370226703 -0.06428156577734434 -0.10952546981529432
2M13573835+0153032 209.409817 1.884223 169.5399932861328 -1.8266005993020609 11.502341620766714 11.970278128975375 -0.2779612567585583 0.3341032647002409 0.3160204534564568 0.1142732409559779 0.37533894853119065 0.4697937162377399 0.21848033392542776 0.038927058588469565 0.21916557720084606 -0.2427634797730116 0.05552044507928011 -0.3567791199194872 -0.1470799822241151 -0.09422086802391516
2M13574038+3326450 209.418274 33.445839 -112.49500274658203 -1.7861914320426924 9.383817296007134 11.941462630784368 0.0027812586591835498 0.37742591834264183 0.39784482335861493 0.24673272711464822 0.3536198698010182 0.5062015052208082 0.10059656157175212 0.21816452185807256 0.5016416706232436 -0.16482760821399878 -0.028270145794447643 -0.35631165898001393 -0.04284831781093823 0.006256898903485908
2M13582241+2635398 209.593408 26.594414 -11.781100273132324 -1.521260074382794 6.627724233634366 9.582569273592938 -0.07657956515967479 0.2576150002662261 0.35302934377090245 0.18286723003566796 0.370125522553469 0.5002296603899987 0.1252201454928319 0.11142414237209008 0.22194523386171938 -0.08131618179312317 -0.016001753797667995 -0.31505893840790433 -0.08502470809974438 -0.0840199115458986
2M13590274+0118564 209.761441 1.31568 259.5889892578125 -1.699167662707816 9.531981204702815 10.244010494478909 -0.22928248587694267 0.23187043668703544 0.3236858952232915 0.15811200443171325 0.3367299850719032 0.5094386550985837 0.20139014042455794 0.06834774196088111 0.16271813361727694 -0.2781842274990358 0.056035816021136275 -0.3078833877615119 -0.11615192982231215 -0.10196686810772304
2M14005766+0213229 210.240276 2.223045 50.519100189208984 -1.8415605577781933 16.72902547495816 17.078012203496023 -0.39198407870909735 0.4514209905190214 0.3067794015374461 0.13339852398162755 0.3375322058515535 0.4457624177919939 0.1471546449164738 0.046458450923528405 0.5610668492241839 -0.3200306997985458 -0.08199294658916823 -0.43223386625466054 -0.08662217009495721 -0.16753243109881844
2M14011872+0053237 210.328012 0.889934 -115.45800018310547 -1.7807007824513923 6.570203135970029 8.157432341397973 -0.07182837403994369 0.34204293146585485 0.38934352742568934 0.23878491717054584 0.36232392789871004 0.5233617855403361 0.11132105911816703 0.1666322523502437 0.5013167457916605 -0.18574599975280237 -0.02508687993969949 -0.32945418132710924 -0.05370919032869059 -0.059229172045427436
2M14014321+2550085 210.430073 25.83572 7.880370140075684 -1.5401785590406656 5.651460930071224 8.998002931848447 -0.15860867983335192 0.25999217391544094 0.33531603785023667 0.15615969121707418 0.3402736369158279 0.45446127659220226 0.14020147894109036 0.06184254996944327 0.38105727794560096 -0.11065978253387176 -0.06606674000335766 -0.3774785820827298 -0.07284508267319345 -0.09698085578437654
2M14031148+0211292 210.797858 2.191455 -6.984650135040283 -1.8059012295149282 9.141310601811002 9.868941292548888 -0.21272186243471602 0.43033041789235016 0.3790655757791481 0.15483948212462773 0.35348597607228904 0.5054408616515227 0.11633013035286943 0.07228958021133658 0.5047401547623613 -0.21290450929910043 -0.07075636092627824 -0.4830786278786243 -0.0908455510838937 -0.1078042817223519
2M14031367+5415431 210.806987 54.261986 -54.08250045776367 -1.8583831811038969 9.385266830497383 14.33294177317123 -0.017831014193341543 0.3489872028279737 0.3887744362562813 0.23846410826217923 0.3491980866772635 0.5359972411774716 0.11597114994106095 0.1401831836959213 0.6921884564671421 -0.19775664758588074 0.030156643065950117 -0.4183192985540962 -0.04939732949647668 -0.04069507555606999
2M14043617+0319424 211.150733 3.328461 -0.529187023639679 -1.517225305498017 4.0697611295536085 7.367957759531644 -0.07867259482435296 0.37089299875583315 0.39709763392694275 0.18312239999861446 0.39307233801728003 0.5397614292054915 0.1098425591890615 0.08419822096977714 0.38725334621214746 -0.055264031699123306 -0.021081082858344313 -0.29038601044871193 -0.10020363927447007 -0.06720602454501146
2M14054270+2933017 211.427954 29.550489 -50.66640090942383 -1.7653244361760672 7.8807086111319515 10.459004593594642 -0.14790685973933582 0.34601969504769614 0.3813906212501412 0.18305779908302156 0.3615954186379666 0.5220285111375391 0.11826869384160643 0.11983188914370091 0.7409388047802452 -0.1521438918424245 0.02282680695796291 -0.3944193313967925 -0.038101317326747486 -0.06573685164329657
2M14055319+5227233 211.471666 52.456478 -200.6009979248047 -1.8145125869328211 10.149223256040722 14.769426500157818 -0.16559162464995647 0.3180609966046637 0.3240994072630772 0.24911118863599158 0.2975912722306213 0.48736671661735187 0.12910850219051406 0.11818083623874287 0.5104623399651942 -0.2626437708422933 -0.007107511966573998 -0.4469662150681821 -0.028429214580533158 -0.08266673119133472
2M14063153+0255276 211.631413 2.924357 1.9751399755477905 -1.58236663444298 4.230896258657125 7.340762525417618 0.09403515310629884 0.3792671302071615 0.364376233197242 0.24573873080391784 0.3060051789986107 0.4918494468717318 0.15619355128549084 0.16980456547188738 -0.11202139233249842 -0.1264087451290159 -0.09899529412008534 -0.28830678802748433 -0.14359963833355183 -0.02083616964102042
2M14101638+5356296 212.568291 53.941574 -184.9080047607422 -1.5244843418818033 10.5835573445612 15.410380549143124 -0.266005204987273 0.3202951578772959 0.30714711630905 0.167322567325352 0.3303316727014647 0.43931533994474115 0.13132193039985185 0.033496037447208415 0.033534372248671174 -0.14308480376375865 -0.0398815768539067 -0.4126772480219396 -0.14382407001708497 -0.09727455591144629
2M14121149+5311160 213.047894 53.187798 -96.01390075683594 -1.6244553276352458 10.145159889673247 14.857275356663955 -0.20608336755359802 0.27556084428162597 0.3228192440569557 0.21023082319953423 0.3526248811221564 0.5070109035326227 0.14659321271526116 0.046084213684257636 0.7167833937082067 -0.24466440701882175 0.0006880870770513692 -0.4178183030697089 -0.07066239909878047 -0.08447516214976303
2M14134180+5314443 213.4242 53.24564 -214.05799865722656 -1.730332730110649 3.893906488950047 9.727114783635121 -0.3068038221400742 0.3451393654493182 0.24976411962148792 0.15462659198103124 0.25936247903821674 0.44704705119553734 0.06475328514471301 0.11816461563100167 0.20199237047013385 -0.22443749237384503 -0.15280286966624512 -0.24768138069047496 -0.029561408959527746 -0.1698000742631367
2M14152954+0358296 213.873089 3.97491 199.37600708007812 -1.5680175671142433 4.971828254217395 7.386056202732368 -0.21391068057378648 0.17250367212320894 0.32853237791924683 0.17227085210508775 0.3488935045060706 0.5411322956394904 0.17578668132135977 0.08285806933849482 0.20277293229442095 -0.2596833391042106 0.020692067020405824 -0.2947084761952894 -0.13087577498022762 -0.11941646774503534
2M14180193+0435568 214.50807 4.599116 40.99300003051758 -1.7764191235324218 11.62684871064084 11.80004355207297 -0.18137218144015144 0.39137655068345634 0.369486027927014 0.1922694106256999 0.3739617333418932 0.4455412105704537 0.14252352262047818 0.10814848298331925 0.7133162487668874 -0.15823341989269846 -0.08308059239195775 -0.3989900602045351 -0.06198923917094201 -0.12138193436650746
2M14185819+0452228 214.742494 4.873018 -50.719200134277344 -1.6635440293945196 10.583798131093525 10.85669109687993 -0.41609639981085467 0.3691014784748319 0.3437043664703545 0.06004826098886862 0.49617950793112575 0.39636541708946993 0.15491541980589107 -0.07509145732481937 0.7798536946767652 -0.18649867186852953 0.11856597425263748 -0.5496305391123766 -0.09824800659142063 -0.07848173216939647
2M14194790-0519323 214.9496 -5.325651 43.28459930419922 -1.6210872641594658 10.850980467781767 11.271876681507868 0.02149903030510769 0.08096724628218999 0.24978605733452897 0.24750605701990502 0.3870206758327044 0.49441310079077483 0.23878215347106146 -0.017417367628939973 0.5015671901579053 -0.19320423504233775 0.12988375350648673 -0.7406259333497258 -0.3259323408350605 -0.14731783638736795
2M14203243-0512405 215.135139 -5.211276 240.2010040283203 -1.6093471601764193 10.92475723343248 11.334704845364922 -0.24327352403988778 0.2282623866396618 0.3182587560766421 0.1468767392404593 0.3533184352579437 0.4584601223478564 0.1868708146559932 0.03625104818572433 -0.03688732772560144 -0.21668669058880297 0.012490368332911617 -0.3514348568727448 -0.1162059859295943 -0.0779111943555697
2M14204500-0519551 215.187512 -5.331992 -15.048999786376953 -1.536026428333363 19.11440022422698 20.794548066745865 -0.39143340886601097 0.3682794050386682 0.34718620222412677 0.08257332896693015 0.3887668423307835 0.41758036783021013 0.2096797445973808 -0.013676781486563039 -0.32543550131798327 -0.16144369632168298 -0.05840072984674771 -0.20812871386491394 -0.15233871866785664 -0.07062190312210825
2M14205489+0431290 215.228722 4.524746 -71.2394027709961 -1.7500960027223538 9.439150601521463 9.863053762559773 -0.14696121674213258 0.3174344302926291 0.30309351264969564 0.2048191050743533 0.350447721211939 0.6154376678928422 0.21562021718283808 0.010704606048504095 0.47400827402554446 -0.1681560428590887 0.20400720283989204 -0.13231635109208173 -0.08116109043497954 -0.15693892652992836
2M14210396+0451426 215.266517 4.861836 78.17130279541016 -1.7906102249752749 7.78991870882833 8.659754729296344 -0.37066150243102003 0.5102547812812743 0.3213110931073706 0.13925247696251764 0.32030299671261164 0.48219577369142463 0.08757962677958697 0.1170645016722831 0.33883653000048697 -0.2613061240650314 -0.17658699037516112 -0.3550799102085511 -0.10522642153000139 -0.18194449582761085
2M14231146+0440143 215.797791 4.670639 188.15199279785156 -1.6653099678390693 5.202727207582861 7.348935309330979 -0.2888400700024176 0.2763118856414777 0.3048976145595952 0.16219793008588312 0.32478285896425185 0.5169126482348121 0.19790030691701732 0.08409923813828035 0.24164653736715658 -0.3377093344081079 0.0479388938374401 -0.3426829552500934 -0.08447822987950504 -0.12746355979451773
2M14273865-0502534 216.91107 -5.048167 91.0105972290039 -1.6874874205830235 5.721754879655454 7.002520546350303 -0.36011476198461656 0.39860101262295133 0.3389655854621725 0.12335346052068719 0.3777879302387024 0.4332112116254445 0.16581883546856946 -0.006809007137547951 0.05381465274670183 -0.19518428253391318 -0.15712206375182602 -0.5036749466126929 -0.17375869253145781 -0.10860194413495106
